ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Сидоров Иван Сергеевич,1921,1940,2
Фролов Никита Алексеевич,1883,1947,5
Новиков Петр Андреевич,1885,1893,5
Попов Иван Сергеевич,1827,1935,12
Иванов Артем Юрьевич,1838,1935,14
Петров Петр Дмитриевич,1801,1885,1
Лебедев Никита Юрьевич,1918,2019,5
Кузнецов Петр Николаевич,1806,1987,12
Кузнецов Юрий Петрович,1960,2014,2
Попов Владимир Дмитриевич,1834,1936,14
Новиков Сергей Андреевич,2003,2009,4
Смирнов Владимир Андреевич,1898,2016,14
Иванов Алексей Васильевич,1871,2007,12
Лебедев Иван Дмитриевич,1871,1962,7
Фролов Алексей Дмитриевич,1899,1907,1
Лебедев Дмитрий Петрович,1872,1881,9
Новиков Дмитрий Сергеевич,1831,1961,2
Волков Владимир Андреевич,1889,1929,1
Фролов Андрей Сергеевич,1807,1898,10
Фролов Никита Федорович,1858,1892,7
Кузнецов Дмитрий Федорович,1807,2012,2
Смирнов Юрий Юрьевич,1813,1822,3
Сидоров Иван Дмитриевич,1984,1990,13
Фролов Алексей Иванович,1886,1987,11
Смирнов Петр Федорович,1942,1957,8
Петров Владимир Васильевич,1843,1940,8
Лебедев Андрей Федорович,1806,1818,4
Петров Юрий Петрович,1904,1969,8
Новиков Андрей Алексеевич,1804,1966,0
Сидоров Владимир Юрьевич,1941,1974,11
Лебедев Иван Николаевич,1832,1986,12
Иванов Алексей Алексеевич,1817,1912,0
Волков Алексей Юрьевич,1836,2019,11
Смирнов Артем Николаевич,1824,1930,5
Иванов Владимир Андреевич,1809,2023,10
Сидоров Алексей Иванович,1847,1906,9
Волков Дмитрий Васильевич,1836,1956,14
Фролов Артем Дмитриевич,1916,1946,1
Кузнецов Артем Юрьевич,1958,1998,2
Волков Юрий Николаевич,1916,1966,9
Новиков Владимир Петрович,1940,2022,11
Волков Артем Андреевич,1868,1947,6
Кузнецов Никита Андреевич,1805,2016,2
Попов Петр Николаевич,1825,1831,8
Попов Никита Федорович,1818,1891,11
Волков Сергей Андреевич,1814,1851,6
Кузнецов Иван Алексеевич,1941,1948,14
Лебедев Петр Дмитриевич,1857,1954,6
Новиков Владимир Дмитриевич,1825,1942,13
Кузнецов Артем Андреевич,1862,1897,10
Попов Андрей Николаевич,1808,1978,8
Волков Андрей Андреевич,1950,2015,4
Петров Дмитрий Дмитриевич,1851,1869,6
Лебедев Иван Алексеевич,1808,1911,7
Фролов Андрей Алексеевич,1814,1889,8
Фролов Юрий Иванович,1834,2018,1
Смирнов Сергей Николаевич,1894,1971,12
Волков Алексей Петрович,1809,1888,6
Попов Петр Андреевич,1859,1922,8
Иванов Алексей Васильевич,1857,1920,4
Петров Алексей Андреевич,1952,2021,11
Сидоров Иван Федорович,1945,1959,8
Кузнецов Владимир Сергеевич,1937,1968,3
Смирнов Алексей Петрович,1830,1964,4
Иванов Петр Николаевич,1847,1857,8
Волков Алексей Николаевич,1802,1978,7
Иванов Сергей Васильевич,1929,1963,10
Попов Иван Петрович,1879,1894,3
Попов Никита Юрьевич,1901,1942,10
Иванов Юрий Петрович,1889,1988,10
Фролов Никита Алексеевич,1852,1911,13
Петров Андрей Николаевич,1923,1996,11
Фролов Алексей Васильевич,1902,1904,5
Сидоров Андрей Петрович,1844,1873,10
Новиков Юрий Андреевич,1925,1973,0
Фролов Иван Иванович,1925,1937,12
Сидоров Андрей Николаевич,2008,2018,0
Петров Андрей Васильевич,1882,1899,1
Петров Дмитрий Васильевич,1829,1850,7
Иванов Юрий Иванович,1810,1963,8
Сидоров Петр Иванович,1848,1900,14
Попов Андрей Васильевич,1913,1961,4
Кузнецов Алексей Юрьевич,1884,1908,8
Петров Алексей Андреевич,1941,1960,5
Лебедев Сергей Сергеевич,1867,1947,4
Кузнецов Юрий Николаевич,1810,1934,14
Смирнов Андрей Сергеевич,2013,2016,4
Смирнов Алексей Федорович,1940,1944,9
Иванов Владимир Николаевич,1872,1980,7
Сидоров Владимир Андреевич,1939,1968,1
Смирнов Петр Юрьевич,1829,1904,2
Лебедев Петр Федорович,1820,1928,6
Сидоров Владимир Николаевич,1807,1885,6
Смирнов Владимир Андреевич,1956,2013,8
Фролов Владимир Николаевич,1891,1935,1
Сидоров Артем Федорович,1916,2011,9
Волков Дмитрий Федорович,1812,1971,3
Волков Артем Андреевич,1829,1990,14
Попов Владимир Федорович,1812,1893,12
Фролов Иван Васильевич,1805,1921,4
Сидоров Артем Николаевич,1874,1973,10
Петров Иван Сергеевич,1857,1904,9
Петров Дмитрий Алексеевич,1904,1932,11
Петров Алексей Алексеевич,1885,1974,3
Кузнецов Иван Андреевич,1931,2020,13
Петров Дмитрий Сергеевич,1954,2000,6
Новиков Алексей Сергеевич,1861,1874,10
Фролов Петр Дмитриевич,1847,1963,9
Попов Алексей Иванович,1803,1813,9
Волков Артем Федорович,1873,1962,6
Волков Сергей Алексеевич,1868,1981,9
Фролов Владимир Андреевич,1802,1927,12
Смирнов Иван Юрьевич,1928,1936,3
Иванов Владимир Николаевич,1961,1994,6
Смирнов Владимир Юрьевич,1925,1935,0
Иванов Дмитрий Юрьевич,1955,1991,12
Смирнов Никита Юрьевич,1876,2021,2
Фролов Алексей Федорович,1824,1896,9
Кузнецов Иван Юрьевич,1861,1952,8
Иванов Алексей Андреевич,1858,1945,13
Фролов Никита Петрович,1844,1870,6
Петров Владимир Федорович,1902,1983,1
Попов Владимир Алексеевич,1840,1848,7
Волков Петр Васильевич,1840,2019,1
Сидоров Владимир Юрьевич,1806,1808,4
Сидоров Алексей Дмитриевич,2008,2018,8
Волков Сергей Дмитриевич,1907,1940,9
Иванов Дмитрий Юрьевич,1940,2009,7
Новиков Артем Дмитриевич,1995,2020,9
Петров Дмитрий Алексеевич,1884,1943,5
Новиков Владимир Петрович,1838,1979,7
Сидоров Иван Андреевич,1813,1981,1
Смирнов Юрий Иванович,1908,1978,2
Лебедев Юрий Федорович,1917,1955,2
Новиков Никита Юрьевич,1832,1844,5
Волков Алексей Иванович,1960,2006,9
Фролов Алексей Васильевич,1936,1986,0
Сидоров Владимир Алексеевич,1824,1846,13
Фролов Владимир Сергеевич,1879,1929,6
Новиков Артем Алексеевич,1895,2003,10
Иванов Никита Петрович,1946,1994,7
Попов Никита Андреевич,1946,1959,11
Новиков Петр Андреевич,1878,1948,11
Лебедев Владимир Сергеевич,1939,1971,4
Новиков Сергей Дмитриевич,1886,1888,7
Кузнецов Никита Сергеевич,1809,1818,1
Попов Никита Дмитриевич,1873,1987,5
Лебедев Артем Иванович,1882,1997,3
Смирнов Петр Андреевич,1847,2020,9
Волков Юрий Иванович,1874,1986,5
