ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Иванов Алексей Федорович,1826,1855,3
Кузнецов Владимир Дмитриевич,1924,1989,9
Петров Никита Сергеевич,1860,2011,6
Кузнецов Никита Петрович,1801,1921,1
Новиков Юрий Иванович,1834,1964,0
Петров Владимир Петрович,1927,2012,7
Лебедев Алексей Дмитриевич,1916,2009,5
Новиков Сергей Дмитриевич,1855,1888,9
Новиков Иван Андреевич,1813,1933,12
Новиков Дмитрий Дмитриевич,1862,1925,4
Лебедев Дмитрий Петрович,1881,1922,1
Новиков Владимир Андреевич,1888,1997,7
Кузнецов Петр Сергеевич,1984,2003,1
Новиков Никита Сергеевич,1836,1874,5
Волков Владимир Васильевич,1935,2013,8
Волков Никита Федорович,1914,1985,11
Кузнецов Никита Дмитриевич,1955,1987,5
Иванов Петр Васильевич,1949,1971,14
Иванов Сергей Федорович,1827,1889,11
Волков Владимир Дмитриевич,1839,1866,14
Новиков Никита Федорович,1838,1987,9
Смирнов Алексей Алексеевич,1890,2003,13
Иванов Артем Дмитриевич,1894,1995,8
Иванов Алексей Васильевич,1878,1924,1
Новиков Петр Юрьевич,1966,1974,1
Петров Алексей Николаевич,1882,1995,0
Лебедев Петр Иванович,1923,1949,1
Фролов Сергей Дмитриевич,1946,2020,5
Волков Никита Федорович,1827,1881,12
Попов Дмитрий Петрович,1854,1963,8
Волков Иван Дмитриевич,1910,1923,2
Лебедев Сергей Дмитриевич,1849,1974,0
Фролов Владимир Юрьевич,1847,1985,13
Новиков Дмитрий Николаевич,1802,1804,10
Новиков Юрий Алексеевич,1919,1946,7
Смирнов Сергей Петрович,1952,2010,7
Кузнецов Сергей Иванович,1833,1891,1
Иванов Артем Дмитриевич,1860,1891,14
Иванов Сергей Алексеевич,1820,1911,1
Новиков Петр Иванович,1845,1963,5
Сидоров Андрей Юрьевич,1802,1808,9
Смирнов Андрей Алексеевич,1905,1986,10
Лебедев Юрий Иванович,1808,1919,8
Сидоров Иван Николаевич,1868,2014,12
Петров Владимир Иванович,1908,1974,1
Смирнов Иван Иванович,1833,1911,3
Фролов Никита Федорович,1998,2022,5
Сидоров Артем Юрьевич,1904,1928,4
Фролов Никита Андреевич,1887,2002,10
Кузнецов Андрей Сергеевич,1882,1912,1
Лебедев Юрий Алексеевич,1852,1953,9
Попов Петр Сергеевич,1870,1886,8
Лебедев Петр Васильевич,1855,2007,2
Попов Владимир Дмитриевич,1817,1903,0
Попов Никита Федорович,1879,2021,8
Сидоров Алексей Алексеевич,1921,2012,13
Новиков Владимир Алексеевич,1816,1954,11
Фролов Петр Юрьевич,1982,2008,14
Волков Иван Сергеевич,1826,1892,12
Попов Алексей Алексеевич,1895,1937,7
Иванов Петр Сергеевич,1833,1881,2
Лебедев Алексей Андреевич,1810,1840,4
Волков Петр Сергеевич,1838,1938,9
Лебедев Сергей Федорович,1911,2017,3
Новиков Никита Иванович,1856,1983,13
Фролов Дмитрий Алексеевич,1800,1896,11
Фролов Дмитрий Иванович,1825,1902,8
Смирнов Дмитрий Юрьевич,1807,1983,0
Кузнецов Юрий Юрьевич,2014,2024,4
Иванов Иван Васильевич,1838,1847,8
Попов Андрей Юрьевич,1839,1852,13
Сидоров Артем Юрьевич,1820,2002,3
Попов Петр Петрович,1811,1869,8
Смирнов Иван Сергеевич,1825,1964,1
Смирнов Андрей Юрьевич,1915,2003,9
Попов Дмитрий Николаевич,1901,1936,14
Лебедев Дмитрий Николаевич,1906,1959,2
Смирнов Артем Андреевич,1814,1844,5
Попов Петр Петрович,1843,1885,0
Сидоров Юрий Юрьевич,1872,2020,4
Сидоров Юрий Николаевич,2004,2006,2
Фролов Дмитрий Алексеевич,1804,1899,6
Волков Петр Федорович,1801,1988,9
Фролов Артем Юрьевич,1929,1967,1
Попов Артем Юрьевич,1839,1854,12
Волков Андрей Иванович,1914,1954,11
Новиков Юрий Андреевич,1921,1934,3
Волков Владимир Иванович,1921,2008,13
Новиков Иван Дмитриевич,1817,1996,14
Новиков Петр Федорович,1907,1928,5
Фролов Артем Алексеевич,1832,1939,7
Петров Артем Дмитриевич,1843,1859,10
Фролов Никита Федорович,1803,1936,2
Иванов Владимир Иванович,1920,1922,11
Кузнецов Андрей Иванович,1945,1949,0
Петров Андрей Николаевич,1885,1959,12
Петров Алексей Юрьевич,1969,1972,11
Лебедев Иван Иванович,1851,1906,14
Лебедев Андрей Николаевич,1847,1941,5
Новиков Никита Иванович,1900,1971,2
Кузнецов Дмитрий Николаевич,1898,2012,11
Сидоров Владимир Петрович,1819,1941,9
Кузнецов Юрий Дмитриевич,1930,1973,2
Новиков Никита Алексеевич,1834,1935,10
Фролов Владимир Андреевич,1939,1998,12
Новиков Петр Николаевич,1871,1909,5
Иванов Артем Дмитриевич,1914,1941,3
Волков Иван Васильевич,1968,1986,11
Петров Юрий Дмитриевич,1808,2022,5
Сидоров Владимир Федорович,1933,2019,14
Кузнецов Юрий Васильевич,1864,1969,0
Смирнов Владимир Юрьевич,1916,1975,14
Кузнецов Дмитрий Юрьевич,1829,1980,13
Сидоров Андрей Юрьевич,1914,1941,0
Новиков Сергей Дмитриевич,1810,1921,1
Кузнецов Владимир Сергеевич,1819,1948,12
Сидоров Андрей Алексеевич,1866,2012,10
Волков Дмитрий Алексеевич,1880,1984,10
Фролов Дмитрий Васильевич,1867,2022,6
Фролов Юрий Николаевич,1916,1999,1
Кузнецов Юрий Петрович,1887,1960,10
Волков Никита Федорович,1932,2005,2
Кузнецов Андрей Алексеевич,1932,1987,8
Волков Петр Сергеевич,1881,2000,7
Фролов Иван Андреевич,1840,1942,7
Смирнов Юрий Алексеевич,1897,1993,10
Иванов Иван Васильевич,1882,1963,3
Новиков Алексей Алексеевич,1825,1990,12
Сидоров Владимир Иванович,1841,1982,8
Новиков Никита Васильевич,1877,1975,13
Петров Алексей Андреевич,1856,1924,10
Лебедев Сергей Юрьевич,1837,1907,3
Фролов Никита Сергеевич,1843,1995,12
Фролов Дмитрий Николаевич,1900,1990,11
Волков Владимир Иванович,1943,1991,4
Лебедев Андрей Андреевич,1891,1967,14
Волков Дмитрий Сергеевич,1975,2002,14
Новиков Никита Андреевич,1842,1909,14
Фролов Андрей Васильевич,1864,1912,9
Кузнецов Никита Сергеевич,1883,1959,4
Смирнов Алексей Андреевич,1911,1926,13
Сидоров Никита Федорович,1839,1850,14
Лебедев Дмитрий Юрьевич,1865,2007,13
Смирнов Дмитрий Иванович,1816,1903,12
Попов Владимир Сергеевич,1977,2015,10
Петров Алексей Иванович,1923,1979,9
Волков Алексей Николаевич,1907,1949,9
Сидоров Никита Петрович,1838,1867,8
